id,name,time,host,venue,address,cleaned_url,image_url,map_url,tags
"310875493","🕺🍻💃SEPTIEMBRE Latinos y Latinas Networking | Y un poquito de baile!","Mon, Sep 29 · 7:00 PM EDT","Mon, Sep 29 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/latin-american-nyc-latinos-y-latinas-de-nueva-york/events/310875493/","https://secure.meetupstatic.com/photos/event/6/7/c/1/highres_529646561.jpeg?w=3840","Map link not found","Events in New York, NY | Latino/a Friends | Spanish Speakers | Latin Dance | Latino/a Networking | Professional Networking"
"310095817","High Line & Hudson Yards Date Walk (20s, 30s, 40s Singles Stroll)","Sat, Sep 20 · 6:30 PM EDT","Sat, Sep 20 · 6:30 PM EDT","undefined","undefined","https://www.meetup.com/nyc-social/events/310095817/","Image not found","Map link not found","Events in New York, NY | Adventure | 20's-30's | Social Networking | Self-Help & Self-Improvement | Single Professionals"
"310297801","Fintech Mixer: Innovators, Builders & Game Changers","Thu, Oct 9 · 6:00 PM EDT","Thu, Oct 9 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/ny-finance-meetup-group/events/310297801/","https://secure.meetupstatic.com/photos/event/1/f/b/8/highres_529388120.webp?w=3840","Map link not found","Events in New York, NY | Finance | Banking | Women and Finance | Software Development | Technology"
"310879415","Reinvent Your Social Life and Relationships","Mon, Sep 22 · 7:00 PM EDT","Mon, Sep 22 · 7:00 PM EDT","undefined","undefined","https://www.meetup.com/reinvent-the-social-life-meetup/events/310879415/","https://secure.meetupstatic.com/photos/event/8/3/6/0/highres_530013632.webp?w=3840","Map link not found","Conversation | Personal Development | Self-Help & Self-Improvement | Small Business | Social"
"310889223","NYC Tech Connect: Monthly Networking Mixer for Innovators, Developers & Founders","Wed, Oct 1 · 6:00 PM EDT","Wed, Oct 1 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-software-tech-group/events/310889223/","https://secure.meetupstatic.com/photos/event/5/f/7/d/highres_529104445.webp?w=3840","Map link not found","Events in New York, NY | Software Architecture | UI/UX Design | Software Development | Technology Startups | Technology"
"310293970","Dataism & the Invisible Hand: How Data & Algorithms Shape Society and Ourselves","Sat, Sep 27 · 5:00 PM EDT","Sat, Sep 27 · 5:00 PM EDT","undefined","undefined","https://www.meetup.com/reading-philosophy/events/310293970/","https://secure.meetupstatic.com/photos/event/5/4/0/5/highres_529401509.webp?w=3840","Map link not found","Events in New York, NY | Big Data | Intellectual Discussions | Philosophy | Psychology | Technology"
"307539294","NYC Content Creators Meetup: Connect, Collaborate & Inspire","Sat, Sep 27 · 3:00 PM EDT","Sat, Sep 27 · 3:00 PM EDT","undefined","undefined","https://www.meetup.com/content-creators-exchange-of-new-york/events/307539294/","https://secure.meetupstatic.com/photos/event/1/f/5/4/highres_511148020.jpeg?w=3840","Map link not found","Events in New York, NY | Acting | Youtube | Make New Friends | Filmmaking | Video Editing"
"306429105","Tarrytown lakes and Rockefeller state parks Hike","Sat, Sep 27 · 8:00 AM EDT","Sat, Sep 27 · 8:00 AM EDT","undefined","undefined","https://www.meetup.com/neverwinter-free-hiking-and-cycling/events/306429105/","https://secure.meetupstatic.com/photos/event/a/e/3/d/highres_526484605.webp?w=3840","Map link not found","Events in New York, NY | Hiking | Wilderness Hiking | Natural Environment | Outdoors | Singles"
"306388526","September 2025 NYAPM Happy Hour","Monthly","Monthly • Mon, Sep 22 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/new-york-asian-professionals/events/306388526/","https://secure.meetupstatic.com/photos/event/6/8/4/a/highres_529586698.webp?w=3840","Map link not found","Events in New York, NY | Asian Americans | Social Networking | Asian Professionals | Professional Networking | Asian Singles"
"310622188","WiMLDS: 3-Part AI Workshop - Bootcamp #2: Advanced LLMs [RAG & Agentic AI]","Tue, Sep 23 · 6:00 PM EDT","Tue, Sep 23 · 6:00 PM EDT","undefined","undefined","https://www.meetup.com/nyc-wimlds/events/310622188/","https://secure.meetupstatic.com/photos/event/1/0/8/5/highres_529744229.webp?w=3840","Map link not found","Events in New York, NY | Artificial Intelligence | Machine Learning | Data Science | Professional Women | Women in Technology"
